input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:original_blocks,counter:selected_blocks,counter:issued_output_bytes,counter:left_metadata_bytes,counter:right_metadata_bytes,counter:raw_allocation_bytes,counter:metadata_bytes,counter:readable_suffix_bytes,counter:predicted_allocation_bytes,counter:actual_allocation_bytes,counter:body_mae_bytes,counter:wrong_byte_choice_fraction,counter:storage_regret_bytes,counter:max_storage_regret_bytes,counter:output_body_bytes
zen5,algebra/runs256/series_tuple/intersection/complete/grain2/all,1,5,"[14438.26086956472,14450.269151138795,14438.716356108072,14436.708074533906,14446.397515527653]",14438.716356108072,"[14438.4389236046,14450.42443026123,14438.894410037623,14436.886128047869,14527.010351354553]",14438.894410037623,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/intersection/complete/grain2/masked25,1,5,"[4506.904761905396,4505.546975547289,4501.467181467141,4508.378378378629,4505.965250964736]",4505.965250964736,"[4506.960103075053,4505.595881799138,4501.522522493911,4508.433719473985,4506.014157183436]",4506.014157183436,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/intersection/complete/grain2/sparse17,1,5,"[1259.2916516082882,1261.3498373688894,1262.0798698951482,1251.8539934947505,1253.742320202616]",1259.2916516082882,"[1259.3035778315386,1264.0486085780483,1262.0954101985617,1251.867546109429,1253.755872733195]",1259.3035778315386,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/intersection/selected/grain1/all,1,5,"[14717.890295358537,14719.092827002418,14717.38396624769,14740.632911392733,14731.03375527484]",14719.092827002418,"[14718.050632902059,14719.25316430235,14717.544304345856,14757.649788534072,14731.215189754097]",14719.25316430235,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/intersection/selected/grain1/masked25,1,5,"[4526.9061488668585,4529.6310679608205,4527.307443366251,4536.621359223014,4534.977346277674]",4529.6310679608205,"[4526.9618123099335,4529.680258713694,4527.356634261693,4539.932686084197,4535.039482145358]",4529.680258713694,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/intersection/selected/grain1/sparse17,1,5,"[1195.0357385976688,1192.2413206263134,1192.248127978212,1194.2971409121226,1195.7385976855956]",1194.2971409121226,"[1201.4698775135992,1192.2559564075925,1192.2627637649327,1194.3100748791583,1197.9877467220379]",1194.3100748791583,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/intersection/selected/grain2/all,1,5,"[14413.010309276404,14443.876288662546,14402.577319586824,14412.206185564457,14395.257731960324]",14412.206185564457,"[14413.187629318214,14540.48866041385,14402.713401706053,14412.36288639592,14395.39175182815]",14412.36288639592,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/intersection/selected/grain2/masked25,1,5,"[4499.221864951779,4506.450160771194,4496.996784565741,4500.842443729203,4498.3601286169]",4499.221864951779,"[4499.277170539112,4511.605144871516,4497.052089996573,4500.891318048015,4498.402572359453]",4499.277170539112,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/intersection/selected/grain2/sparse17,1,5,"[1221.049095607416,1206.3359173124488,1220.50301464253,1207.33505598636,1206.7665805339464]",1207.33505598636,"[1221.0623599904427,1206.3507320871786,1220.5180017168352,1207.3498708483012,1206.7796726629924]",1207.3498708483012,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/complete/grain1/all,1,5,"[14666.317991631398,14658.389121340248,14661.945606696578,14646.004184102698,14660.230125524306]",14660.230125524306,"[14666.476987623968,14658.548116511529,14687.73221748653,14646.163179913172,14660.389121204713]",14660.389121204713,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/complete/grain1/masked25,1,5,"[4517.88896062026,4514.622336991323,4512.821174951349,4511.245965138965,4515.487411233245]",4514.622336991323,"[4522.127824422652,4514.671401100243,4512.876694735514,4511.295029137795,4517.214977417176]",4514.671401100243,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/complete/grain1/sparse17,1,5,"[1310.028026906081,1309.5497010461775,1312.0459641258285,1309.4674887892447,1308.4005979073436]",1309.5497010461775,"[1310.0422271434795,1309.5639014143464,1318.1700299516144,1309.8665919400382,1308.721225684122]",1309.8665919400382,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/complete/grain2/all,1,5,"[14471.157024793365,14469.31818182016,14472.789256197579,14473.780991732414,14474.855371902184]",14472.789256197579,"[14471.334709976738,14469.475206718294,14472.966941971848,14473.938016417678,14475.033057434219]",14472.966941971848,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/complete/grain2/masked25,1,5,"[4510.122580645354,4513.270967741331,4511.864516130099,4513.0645161285365,4516.9999999996535]",4513.0645161285365,"[4510.164516168223,4519.7780643995375,4511.913548412849,4513.119999882615,4517.0554837949885]",4513.119999882615,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/complete/grain2/sparse17,1,5,"[1299.2918374955439,1298.7364890047818,1299.1874767053557,1295.2273574356175,1295.6261647410972]",1298.7364890047818,"[1300.8078643400863,1298.7525158907335,1299.1995899944827,1295.2415206627168,1295.640327987728]",1298.7525158907335,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/selected/grain1/all,1,5,"[14685.462184874215,14696.911764705603,14710.294117645682,14701.029411765523,14690.105042016843]",14696.911764705603,"[14685.64285731481,14697.05042007477,14741.861345360772,14701.189075715187,14690.283614217753]",14697.05042007477,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/selected/grain1/masked25,1,5,"[4493.472668809828,4494.926045015922,4496.54019292579,4499.948553054254,4504.758842443789]",4496.54019292579,"[4493.521543277145,4494.974919612324,4496.594855426253,4502.9556268319475,4509.720900246665]",4496.594855426253,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/selected/grain1/sparse17,1,5,"[1205.0570145128752,1203.3241188666543,1203.7214927433743,1205.0812024881561,1203.2290946784892]",1203.7214927433743,"[1205.0718728834177,1203.3372494843406,1203.7344505535812,1206.7131997723013,1203.2437802832908]",1203.7344505535812,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/selected/grain2/all,1,5,"[14472.04123711346,14469.87628866019,14522.020618557008,14467.711340206923,14489.917525776322]",14472.04123711346,"[14536.385566953895,14470.053608335746,14532.962886170428,14467.888659336748,14546.385567151334]",14532.962886170428,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/selected/grain2/masked25,1,5,"[4494.210526315837,4489.319640564954,4489.056482670107,4486.3799743258105,4489.627727856761]",4489.319640564954,"[4500.215660961269,4489.374839332776,4489.10526317677,4486.4287548256325,4489.676508451216]",4489.374839332776,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/series_tuple/union/selected/grain2/sparse17,1,5,"[1215.8664821863092,1208.7668626774716,1213.8429609130949,1205.5690072640461,1205.6347284676897]",1208.7668626774716,"[1218.8545486327223,1208.7817364119076,1213.858007553227,1205.583880998175,1205.6459702132233]",1208.7817364119076,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/complete/grain1/all,1,5,"[14638.723849370599,14636.90376569036,14635.878661088507,14651.401673639373,14641.150627613393]",14638.723849370599,"[14638.882845117898,14637.062761656916,14636.058576759895,14651.56276148165,14641.309623382987]",14638.882845117898,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/complete/grain1/masked25,1,5,"[4529.92243051028,4519.321266968066,4517.77634130627,4518.093083387516,4521.978021978265]",4519.321266968066,"[4538.607627523487,4519.37685824941,4517.825468701807,4518.142210961032,4522.033613676428]",4519.37685824941,,,256.0,75.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/complete/grain1/sparse17,1,5,"[1321.2568203198177,1320.23518344308,1322.5286923799817,1315.5540921919448,1323.8062088429128]",1321.2568203198177,"[1321.2731890299888,1320.2476011369208,1329.1996237573824,1315.5683912990087,1323.8223894841863]",1321.2731890299888,,,256.0,16.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/complete/grain2/all,1,5,"[14446.893004114563,14455.90534979363,14448.847736625763,14449.238683127272,14452.139917697645]",14449.238683127272,"[14447.049382326268,14473.141975009012,14449.00411568544,14449.39506179586,14452.277777301579]",14449.39506179586,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/complete/grain2/masked25,1,5,"[4505.608499679028,4506.452028332123,4505.299420475929,4512.1957501613915,4507.553122987227]",4506.452028332123,"[4505.6638763738865,4506.500965810074,4505.354153311779,4518.291049574907,4507.608499615744]",4506.500965810074,,,256.0,75.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/complete/grain2/sparse17,1,5,"[1313.0466830468565,1310.7975807976582,1314.0275940276813,1311.7595917596977,1309.9111699110947]",1311.7595917596977,"[1313.0646380471603,1322.4260064196376,1316.9166509016309,1311.773766828091,1309.9253449314785]",1313.0646380471603,,,256.0,16.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/selected/grain1/all,1,5,"[14692.378947368697,14707.663157895617,14715.705263158516,14721.010526317825,14715.305263159076]",14715.305263159076,"[14692.538946914476,14773.2336833877,14715.865263018426,14721.170525598083,14740.03157981267]",14721.170525598083,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/selected/grain1/masked25,1,5,"[4498.689788053444,4499.916506100933,4501.15606936464,4504.88118175931,4505.484906871459]",4501.15606936464,"[4498.738599768979,4499.965317694392,4501.1984584515285,4504.929993421223,4508.21194623393]",4501.1984584515285,,,256.0,75.0,2400.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/selected/grain1/sparse17,1,5,"[1179.2095526404894,1179.4904137235067,1178.123107971835,1179.5963673058498,1180.048772284075]",1179.4904137235067,"[1179.222334347714,1179.5065590134925,1178.1358896966856,1179.6108308373173,1180.0615539877144]",1179.5065590134925,,,256.0,16.0,512.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/selected/grain2/all,1,5,"[14417.76180698126,14419.260780287224,14417.186858315808,14421.991786447205,14398.50102669412]",14417.76180698126,"[14417.938397707787,14434.942504876875,14490.05338768831,14422.19096522517,14398.677617548312]",14422.19096522517,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/selected/grain2/masked25,1,5,"[4505.527670528672,4503.082368082228,4502.451737452001,4504.967824968228,4503.899613899651]",4503.899613899651,"[4505.575933197523,4521.548262603701,4502.494208724316,4512.063063056124,4503.948519722842]",4505.575933197523,,,256.0,75.0,2400.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/intersection/selected/grain2/sparse17,1,5,"[1241.5508399648124,1236.2900088420015,1244.1803713528468,1238.910698496953,1245.0610079572953]",1241.5508399648124,"[1241.5662245352942,1236.3032714874878,1246.7209548705328,1238.9259062512936,1245.0744473978764]",1241.5662245352942,,,256.0,16.0,512.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/complete/grain1/all,1,5,"[14630.564853555976,14631.945606693089,14640.041841003678,14641.527196652478,14660.146443516447]",14640.041841003678,"[14630.723849013408,14632.125523051982,14640.198745053636,14641.686192243693,14679.510460539492]",14640.198745053636,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/complete/grain1/masked25,1,5,"[4479.54545454592,4484.212548015328,4481.158770806416,4480.966709346779,4478.681177977553]",4480.966709346779,"[4479.593469909123,4485.407170239774,4481.207426192581,4481.021766998203,4478.736235634663]",4481.021766998203,,,256.0,75.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/complete/grain1/sparse17,1,5,"[1337.0603975532492,1339.0500764526319,1334.281345565735,1332.127293577987,1337.6949541283905]",1337.0603975532492,"[1337.074923549014,1339.0665137350202,1334.2958715730433,1338.9652140691167,1338.2752293555118]",1338.2752293555118,,,256.0,16.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/complete/grain2/all,1,5,"[14478.471074379735,14469.02892561623,14470.020661158402,14454.628099171221,14458.987603308155]",14469.02892561623,"[14489.330578162631,14469.20661169879,14470.177686144621,14454.78512439967,14459.14462846687]",14469.20661169879,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/complete/grain2/masked25,1,5,"[4598.210594315818,4518.798449611922,4523.44961240304,4522.622739017314,4518.184754521196]",4522.622739017314,"[5008.413436735752,4518.873384833888,4532.839793165772,4522.678294695661,4518.311369398263]",4522.678294695661,,,256.0,75.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/complete/grain2/sparse17,1,5,"[1330.8501715591585,1333.5646206633328,1331.8680899734354,1331.0407929852026,1332.1807091116198]",1331.8680899734354,"[1330.8644681110704,1340.891536415213,1331.8823865957786,1331.0552802208608,1332.1951963415215]",1331.8823865957786,,,256.0,16.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/selected/grain1/all,1,5,"[14667.127882598643,14672.11740041782,14652.914046121388,14663.417190776814,14651.257861635771]",14663.417190776814,"[14667.28721104845,14672.276729489535,14653.094339350606,14692.088050468321,14651.417191079889]",14667.28721104845,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/selected/grain1/masked25,1,5,"[4466.845466155412,4466.673052362789,4464.706257981678,4469.553001277301,4468.780332055947]",4466.845466155412,"[4466.893997673936,4466.721583671462,4464.748403554079,4472.730523693907,4468.828863149098]",4466.893997673936,,,256.0,75.0,2400.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/selected/grain1/sparse17,1,5,"[1192.9363589830693,1191.6618324517783,1191.8188022521088,1193.7075584369468,1192.6241255757288]",1192.6241255757288,"[1192.9510322339868,1191.6763351409186,1191.833475528182,1194.7101177325337,1192.6387988699867]",1192.6387988699867,,,256.0,16.0,512.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/selected/grain2/all,1,5,"[14467.793814433226,14468.824742269335,14454.597938144187,14458.5567010287,14453.051546391851]",14458.5567010287,"[14577.746392159,14559.849484809542,14454.775258123733,14458.69278278533,14453.208247508996]",14458.69278278533,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/selected/grain2/masked25,1,5,"[4501.105398457685,4501.613110540858,4504.665809768791,4504.080976864608,4504.768637532804]",4504.080976864608,"[4501.160668270975,4501.668380536807,4513.300771011829,4504.136246772652,4504.817480807844]",4504.136246772652,,,256.0,75.0,2400.0,576.0,464.0,,,,,,,,,,
zen5,algebra/runs256/tuple_series/union/selected/grain2/sparse17,1,5,"[1241.186260623497,1241.8112606233153,1240.1434135975771,1247.9833569405118,1242.9373229460225]",1241.8112606233153,"[1241.1997167699867,1244.3176344938029,1240.1586402620137,1248.979638876593,1242.9507790126268]",1242.9507790126268,,,256.0,16.0,512.0,576.0,464.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/complete/grain1/all,1,5,"[532.6828901905867,530.6526964097347,546.5419858796955,530.4626708727268,533.659305993704]",532.6828901905867,"[534.6056031262576,530.8794501945454,546.6795103129435,530.4693555564783,533.7779029704511]",533.7779029704511,,,256.0,256.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/complete/grain1/masked25,1,5,"[232.23067745781904,232.8833070003121,228.52158772126,231.35201367159215,228.8362944571798]",231.35201367159215,"[232.23357947353836,232.8862412500376,228.52413503735863,231.35459324117136,228.8391642156382]",231.35459324117136,,,256.0,75.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/complete/grain1/sparse17,1,5,"[156.52021978531994,159.35489803895797,158.7817550636128,159.49168908198342,159.05602685245884]",159.05602685245884,"[156.52196702921566,159.35689817739072,158.7835253010321,159.6291008544208,159.05779709575896]",159.05779709575896,,,256.0,16.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/complete/grain2/all,1,5,"[645.6821015135702,626.2154942119269,623.9358860195194,626.0471950133463,633.1291184328223]",626.2154942119269,"[645.690204834612,626.222528933006,623.943722170798,628.4700801363526,633.1370436341506]",628.4700801363526,,,256.0,256.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/complete/grain2/masked25,1,5,"[287.85624211845965,285.46419098148664,288.83245640741063,295.8859851285117,280.16045571157593]",287.85624211845965,"[287.859894753968,285.46740878782816,289.1091881572257,295.8892898888221,280.1635865407757]",287.859894753968,,,256.0,75.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/complete/grain2/sparse17,1,5,"[191.39152417197855,192.23825484291268,191.11543486908215,189.70573197744378,195.97057319765983]",191.39152417197855,"[191.39365449488696,192.51423052718795,191.11784923198402,189.70783389922886,195.97276031524655]",191.39365449488696,,,256.0,16.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/selected/grain1/all,1,5,"[704.9280611730366,705.0286749169774,704.9723312204134,706.480531240217,706.043867592293]",705.0286749169774,"[704.9369151846566,705.0375289168015,704.9811852670638,706.4883790871492,706.6191769892669]",705.0375289168015,,,256.0,256.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/selected/grain1/masked25,1,5,"[275.236642415587,273.6791050613743,274.015098177239,274.6358444810072,274.8580145505313]",274.6358444810072,"[275.52174763619985,273.68215598627677,275.3335680205599,274.9686302120765,274.8610654768235]",274.9686302120765,,,256.0,75.0,2400.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/selected/grain1/sparse17,1,5,"[150.42644841695383,151.94960155070527,151.91923325435755,151.39737238859155,151.86581951326045]",151.86581951326045,"[150.428106831963,151.95149687279823,151.92112857438457,151.39905233757545,151.86752100172836]",151.86752100172836,,,256.0,16.0,512.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/selected/grain2/all,1,5,"[824.007791017238,833.6686526120063,836.5341429879983,816.6475710359331,826.9626489460013]",826.9626489460013,"[824.0181026254099,833.6790788497389,838.5014894391402,816.6577681199699,826.9718148406461]",826.9718148406461,,,256.0,256.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/selected/grain2/masked25,1,5,"[309.9342364854617,309.1959314305654,310.7843395152138,307.9424788460838,310.5467140163159]",309.9342364854617,"[309.9376561872475,309.1993949665982,312.1258713712912,307.9458985576824,310.86934983283044]",309.9376561872475,,,256.0,75.0,2400.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/intersection/selected/grain2/sparse17,1,5,"[159.82569311009436,159.96019763932375,161.82999359501116,160.3248238631508,161.94002195991365]",160.3248238631508,"[159.82768322634317,160.03014914443,161.8317778324125,160.49679751726413,161.9418062091801]",160.49679751726413,,,256.0,16.0,512.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/complete/grain1/all,1,5,"[512.7508260740962,521.4073295284703,513.079753679719,510.6848903574808,528.2269450285953]",513.079753679719,"[512.7565334664667,521.413112029146,513.0855361739915,510.6905977759978,528.2335536000338]",513.0855361739915,,,256.0,256.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/complete/grain1/masked25,1,5,"[225.37482962295718,227.02375543582227,226.08035308623846,225.84701758944976,224.5284610891293]",225.84701758944976,"[225.37732847786236,227.92003635127065,226.33793081086245,225.84987343051188,224.5309599515287]",225.84987343051188,,,256.0,75.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/complete/grain1/sparse17,1,5,"[159.92170818508305,159.91527953161386,160.79347950872105,158.82745953395474,156.01744920215907]",159.91527953161386,"[159.92347606704246,160.0924807718128,160.7954999420882,158.82899781688835,156.01873493613198]",159.92347606704246,,,256.0,16.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/complete/grain2/all,1,5,"[704.164490861444,705.3625225946674,711.5515163686326,710.4800160675467,718.2928298855506]",710.4800160675467,"[704.4233781650407,705.3703555016937,711.5594496853083,710.4899578044763,718.8862221421291]",710.4899578044763,,,256.0,256.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/complete/grain2/masked25,1,5,"[337.43578387947804,343.84312567663363,338.4519240233264,331.63664993602987,338.640881802973]",338.4519240233264,"[337.44001572579185,343.84745595734654,338.4557130216599,331.6403405176212,338.6446215874286]",338.4557130216599,,,256.0,75.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/complete/grain2/sparse17,1,5,"[225.3739445114657,223.83975620589655,224.8930226652525,225.2749031806818,224.18894038481224]",224.8930226652525,"[225.37645228906996,223.84223223903084,224.8955304330451,225.33613739614526,224.19176560102642]",224.8955304330451,,,256.0,16.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/selected/grain1/all,1,5,"[705.1453371012839,705.4703270087851,705.0676221235121,705.2089220829993,708.8302381910589]",705.2089220829993,"[705.1532095006474,705.9434800308633,705.07549456447,705.2167944984984,708.8382115153879]",705.2167944984984,,,256.0,256.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/selected/grain1/masked25,1,5,"[273.7721105625523,274.6382614780597,273.8996229055072,273.73051354821825,273.2142440617274]",273.7721105625523,"[273.7751817436869,274.87730824004797,273.90226645347246,273.7331570989458,273.45713952914565]",273.7751817436869,,,256.0,75.0,2400.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/selected/grain1/sparse17,1,5,"[199.89890072333068,200.5667255226709,201.41909210010945,200.27994532098893,201.65204761627666]",200.5667255226709,"[199.90140683876254,200.56923164650044,202.2349774997395,200.282479925615,201.6545822151357]",200.56923164650044,,,256.0,16.0,512.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/selected/grain2/all,1,5,"[853.1970395534338,860.3542829413225,848.6981315215886,848.7418102400808,849.7088085417295]",849.7088085417295,"[857.2322252080569,860.3638679994599,848.7088085451991,848.7524872434318,849.7194855808576]",849.7194855808576,,,256.0,256.0,8192.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/selected/grain2/masked25,1,5,"[334.30681598753125,333.41716547581126,336.14500868880066,335.373141533254,337.087758254498]",335.373141533254,"[334.3105329188658,333.70998260470424,336.1492566144908,335.37690674194766,337.0919579047156]",335.37690674194766,,,256.0,75.0,2400.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/direct_direct/union/selected/grain2/sparse17,1,5,"[167.62095816913723,165.44347371919775,167.48634917620763,165.89810550314724,167.80399791080285]",167.48634917620763,"[167.9114951793269,165.44553915308384,167.4884620891997,165.90019467354995,167.80608708179597]",167.4884620891997,,,256.0,16.0,512.0,1024.0,1024.0,,,,,,,,,,
zen5,algebra/terminals256/plain_plain/intersection/complete/grain1/all,1,5,"[372.5186408181073,371.6132296547464,373.00969322538435,376.24946740512985,387.41585002139516]",373.00969322538435,"[372.5233276544546,371.61685129704983,373.01438007592276,376.801129105875,387.4201640498649]",373.01438007592276,,,256.0,256.0,8192.0,0.0,0.0,,,,,,,,,,
zen5,algebra/terminals256/plain_plain/intersection/complete/grain1/masked25,1,5,"[195.8287846719864,195.16180238383973,194.6936615796122,198.5836025398494,196.3075080761768]",195.8287846719864,"[195.83098474266666,195.16425309209833,194.69583380035345,217.3757101501949,196.3102651229801]",195.83098474266666,,,256.0,75.0,8192.0,0.0,0.0,,,,,,,,,,
zen5,algebra/terminals256/plain_plain/intersection/complete/grain1/sparse17,1,5,"[162.49692881548594,151.94255209842146,161.76051461880803,156.6717294677049,162.13106698532465]",161.76051461880803,"[162.49896138383738,151.94445064215512,162.44490852979953,156.67369502957987,162.32295458614792]",162.32295458614792,,,256.0,16.0,8192.0,0.0,0.0,,,,,,,,,,
zen5,algebra/terminals256/plain_plain/intersection/complete/grain2/all,1,5,"[456.58665794655633,458.19751471536506,454.81491170697313,461.6402877698699,456.71942446044994]",456.71942446044994,"[456.59175929881604,458.2032701194248,454.8200130889744,461.64545452505575,456.7251144501981]",456.7251144501981,,,256.0,256.0,8192.0,0.0,0.0,,,,,,,,,,
zen5,algebra/terminals256/plain_plain/intersection/complete/grain2/masked25,1,5,"[259.44559944562894,253.04664988867026,257.4154721523068,257.43735638471395,253.61600466862222]",257.4154721523068,"[259.44848085800953,253.0494583537331,257.7327205627118,257.44023782119655,253.61884962321756]",257.44023782119655,,,256.0,75.0,8192.0,0.0,0.0,,,,,,,,,,
zen5,algebra/terminals256/plain_plain/intersection/complete/grain2/sparse17,1,5,"[184.7536643283508,185.03261729948963,187.11193602092138,191.94666593878742,188.35139340012879]",187.11193602092138,"[184.75571144683116,185.29426535711465,187.11401041802114,191.9487949341446,188.35322215845252]",187.11401041802114,,,256.0,16.0,8192.0,0.0,0.0,,,,,,,,,,
zen5,algebra/terminals256/plain_plain/intersection/selected/grain1/all,1,5,"[639.6716801172931,640.0192589875194,640.0073367571363,640.7162509170863,641.6837857665859]",640.0192589875194,"[639.6788334212471,640.0264123273132,640.0134813044675,644.5247615283934,642.8308877427218]",640.0264123273132,,,256.0,256.0,8192.0,0.0,0.0,,,,,,,,,,
zen5,algebra/terminals256/plain_plain/intersection/selected/grain1/masked25,1,5,"[243.7752331894824,245.43505499091717,243.97953501319688,245.11207016574343,244.0320896561244]",244.0320896561244,"[244.30105804235157,245.63618961712675,243.9822497611401,245.11513294225193,244.0351524425249]",244.30105804235157,,,256.0,75.0,2400.0,0.0,0.0,,,,,,,,,,
zen5,algebra/terminals256/plain_plain/intersection/selected/grain1/sparse17,1,5,"[147.9624153191382,146.71679355692532,148.06791249820063,146.8722078902479,147.00706810122367]",147.00706810122367,"[148.9122884368474,146.71882800460247,148.1490593353105,146.87384383125595,147.00870403716482]",147.00870403716482,,,256.0,16.0,512.0,0.0,0.0,,,,,,,,,,
zen5,algebra/terminals256/plain_plain/intersection/selected/grain2/all,1,5,"[718.1843289688255,732.9480360065962,728.5842880522325,724.5611702129997,734.6961947627392]",728.5842880522325,"[718.1924099664169,732.9562193187802,729.8382774133911,724.5702741242961,734.7033551521328]",729.8382774133911,,,256.0,256.0,8192.0,0.0,0.0,,,,,,,,,,
