input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:original_blocks,counter:selected_blocks,counter:issued_output_bytes,counter:left_metadata_bytes,counter:right_metadata_bytes,counter:raw_allocation_bytes,counter:metadata_bytes,counter:readable_suffix_bytes,counter:predicted_allocation_bytes,counter:actual_allocation_bytes,counter:body_mae_bytes,counter:wrong_byte_choice_fraction,counter:storage_regret_bytes,counter:max_storage_regret_bytes,counter:output_body_bytes
neoverse-v2,algebra/terminals256/point_frame/union/complete/grain1/masked25,1,5,"[2053.668899242263,2051.542807222294,2049.8875946418225,2049.7114152590852,2047.7748980780857]",2049.8875946418225,"[2053.5879441360576,2051.464764112236,2049.8127547842214,2049.6406523783817,2047.6988933731936]",2049.8127547842214,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/point_frame/union/complete/grain1/sparse17,1,5,"[737.2559177738765,739.2284053155796,738.730481727652,738.3912998339324,739.1355897010278]",738.730481727652,"[737.228093842825,739.2047342194886,738.703073107428,738.3633721151017,739.1083887319759]",738.703073107428,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/point_frame/union/complete/grain2/all,1,5,"[6846.406007754177,6811.978682171243,6806.777131783587,6813.913759688931,6804.3720930211275]",6811.978682171243,"[6858.542635584382,6811.812984641471,6806.510658731521,6813.722867993715,6804.1598837219]",6811.812984641471,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/point_frame/union/complete/grain2/masked25,1,5,"[2243.561898652849,2243.6343810136364,2248.536241180358,2249.7206542656777,2245.784156509734]",2245.784156509734,"[2243.49647213411,2243.5590121459077,2256.816869843483,2252.1199486786,2245.7091083752534]",2245.7091083752534,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/point_frame/union/complete/grain2/sparse17,1,5,"[787.9381020927605,783.8551655409827,785.2322001992345,788.1048610342134,784.9625733584674]",785.2322001992345,"[787.9120806114042,783.8287011706525,785.9743107063372,788.8521758168164,784.9356660448751]",785.9743107063372,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/point_frame/union/selected/grain1/all,1,5,"[6568.280036970382,6560.270794823494,6564.894639557168,6568.489833640868,6576.763401106833]",6568.280036970382,"[6568.093345363456,6560.028650744215,6564.683918708306,6568.268022562839,6583.689463899336]",6568.093345363456,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/point_frame/union/selected/grain1/masked25,1,5,"[2095.802670623419,2094.8566765578776,2095.335014836327,2092.9824925815155,2089.936498516165]",2094.8566765578776,"[2098.2465875202993,2094.8213650275866,2095.2703264268675,2092.906231508754,2089.8658753280233]",2094.8213650275866,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/point_frame/union/selected/grain1/sparse17,1,5,"[672.0961241803402,671.416602390858,671.1032587735325,668.9434053220253,671.4672194371711]",671.416602390858,"[672.3188391503442,671.3944273149247,671.0829155147243,668.9206517518185,671.6191669895388]",671.3944273149247,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/point_frame/union/selected/grain2/all,1,5,"[7122.289023163298,7121.290030212274,7117.890231623486,7123.727089629475,7122.616314199016]",7122.289023163298,"[7162.959717782496,7130.235649618745,7117.728096672614,7153.224572131934,7122.454179645276]",7130.235649618745,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/point_frame/union/selected/grain2/masked25,1,5,"[2253.161311054107,2253.660668379662,2252.637210797055,2254.6362467866384,2250.4042416444277]",2253.161311054107,"[2253.078084812442,2253.5870822655966,2252.555912545291,2257.0032134835456,2250.341902296234]",2253.078084812442,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/point_frame/union/selected/grain2/sparse17,1,5,"[689.5348360654787,689.9532591727262,691.5985558158633,691.2015027320699,689.7059914131581]",689.9532591727262,"[689.5138563648928,689.9353044327675,692.4920960310536,691.1780835478788,689.977946936746]",689.977946936746,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/complete/grain1/all,1,5,"[1697.1094348655477,1696.0543582375244,1689.5483716477002,1692.6467911873694,1696.8007662840057]",1696.0543582375244,"[1697.0445402522375,1695.9918582850994,1689.485871676559,1692.582614999804,1698.718390875266]",1695.9918582850994,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/complete/grain1/masked25,1,5,"[733.4697292363448,728.9026467903963,729.0292059629174,730.9915830036673,729.0004056381855]",729.0292059629174,"[734.2084980826883,728.881756398027,729.0021296035767,730.9641010095226,728.9760673370108]",729.0021296035767,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/complete/grain1/sparse17,1,5,"[412.66512445088995,414.7546705711442,414.2894289896748,415.30799414341834,413.7784480233082]",414.2894289896748,"[412.6512445072663,414.7396193170667,414.27912150948896,415.2931771551768,413.7631625019384]",414.27912150948896,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/complete/grain2/all,1,5,"[2052.017286844143,2052.1046000582623,2038.088485204241,2050.521242309673,2044.6460591852826]",2050.521242309673,"[2051.939056433486,2054.079695180387,2038.022560757755,2050.4479928993596,2044.5660709506055]",2050.4479928993596,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/complete/grain2/masked25,1,5,"[843.6521120076876,844.8709065023259,843.544969150532,843.736117703195,843.330446131977]",843.6521120076876,"[843.623042226459,844.8380398460326,843.518628392976,844.6746558890335,843.3041053769504]",843.623042226459,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/complete/grain2/sparse17,1,5,"[458.157258591357,456.49033058921884,457.23298053058784,457.7049523061861,459.7009669410889]",457.7049523061861,"[458.14099045986586,456.4762184623881,457.7461779838772,457.68829217570465,459.68535215656794]",457.7461779838772,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/selected/grain1/all,1,5,"[2020.3842619184607,2017.1743251002288,2009.936243537948,2017.166283745041,2022.8523836877105]",2017.1743251002288,"[2020.3098794745463,2017.1036760941504,2009.8587018979808,2017.0893165519396,2024.985066073498]",2017.1036760941504,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/selected/grain1/masked25,1,5,"[737.5473812920411,735.2965151825967,735.7659466068368,735.6607907070892,735.753311595669]",735.753311595669,"[738.1588546980173,735.2800081540786,736.4179743379218,735.6392908115496,735.7283472464433]",735.7283472464433,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/selected/grain1/sparse17,1,5,"[326.0108402346302,326.2772866846996,325.7068484227681,326.36982413706517,326.86991718617867]",326.2772866846996,"[326.00000000685253,326.415418249383,325.6949381182584,326.35777427292425,328.37187121421783]",326.35777427292425,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/selected/grain2/all,1,5,"[2421.0516351125684,2424.5752151462457,2417.997934595484,2431.9552495700204,2432.269535284628]",2424.5752151462457,"[2420.9666092696334,2427.048192768965,2417.9132528741434,2440.1944922323364,2432.1972461477026]",2427.048192768965,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/selected/grain2/masked25,1,5,"[879.9869451696268,877.9576028843529,877.279746363166,874.4694765631596,876.1925898296926]",877.279746363166,"[879.950640317179,877.9235359552915,877.2481660867611,875.3206515077969,876.1748103604422]",877.2481660867611,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/intersection/selected/grain2/sparse17,1,5,"[379.92919921873056,378.6672092014208,379.34450954859375,379.2520616319878,378.34613715284314]",379.2520616319878,"[379.91655816366824,378.65304906385217,379.82096354502755,379.2438693454395,378.333170569789]",379.2438693454395,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/complete/grain1/all,1,5,"[1748.207984228611,1755.3905864964506,1749.5046821089452,1750.1919664863203,1749.1315919173799]",1749.5046821089452,"[1748.150813231689,1755.3235584376448,1749.4492360403117,1750.1382455140686,1752.0635782243721]",1750.1382455140686,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/complete/grain1/masked25,1,5,"[742.6980656011946,745.3561816654305,742.812552565165,741.6098612281196,738.7427460051883]",742.6980656011946,"[743.3505046164466,745.8347350847315,742.7869007798247,741.5858915126445,738.7181455250455]",742.7869007798247,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/complete/grain1/sparse17,1,5,"[416.6347898262979,417.607280488541,416.8900812237609,415.61955297331195,417.6461730003945]",416.8900812237609,"[416.6196122707554,417.59002788471065,416.8772158472432,415.6039011030061,417.6311139991624]",416.8772158472432,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/complete/grain2/all,1,5,"[2075.249186149852,2077.644865344383,2060.9236460488687,2059.3616454570606,2067.254217223964]",2067.254217223964,"[2075.1618821760617,2079.7250666070163,2060.8600176986392,2059.283811701573,2067.171944304896]",2067.171944304896,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/complete/grain2/masked25,1,5,"[850.5954977136325,849.2507914174224,848.6480243874022,851.3274709814722,847.97127447516]",849.2507914174224,"[850.566068659293,849.2190174854137,848.6153124652537,855.3345058200617,847.9565013327966]",849.2190174854137,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/complete/grain2/sparse17,1,5,"[458.3368606701594,457.65020576132457,460.49630936045435,456.7160493827097,460.31458619112533]",458.3368606701594,"[458.3192240018018,457.63400615462695,460.9411457336766,456.70220132622336,460.2973414416919]",458.3192240018018,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/selected/grain1/all,1,5,"[2041.3880986929562,2042.630478954904,2033.6470246735855,2022.99274310629,2030.6708272862882]",2033.6470246735855,"[2041.309143653385,2042.5529753396381,2033.5756168787009,2022.9126269419182,2030.5979680536918]",2033.5756168787009,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/selected/grain1/masked25,1,5,"[762.3767605634737,759.5876013655668,759.0379854888791,758.0492957745344,758.6903542465493]",759.0379854888791,"[763.1837387632014,759.5677549869362,759.0113103199528,758.0231540308587,758.6634656672647]",759.0113103199528,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/selected/grain1/sparse17,1,5,"[336.9565364043922,336.85274418155274,336.89649689202935,336.2005493182928,336.9601503396835]",336.89649689202935,"[336.9468510550109,336.8405531769797,337.01686501157644,336.1885510495924,336.94791113149813]",336.9468510550109,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/selected/grain2/all,1,5,"[2429.5650069155854,2437.153872752538,2427.8201936381693,2437.8260719229997,2443.367565699222]",2437.153872752538,"[2450.1269018888042,2440.7008989568726,2427.7375517687956,2437.7406639969936,2453.6887966838995]",2440.7008989568726,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/selected/grain2/masked25,1,5,"[883.2809611829691,886.1850893406404,885.8478126925706,882.6617375230674,883.2043130003781]",883.2809611829691,"[883.2441158475605,886.1525569567337,885.8134318796755,882.6276032361047,884.1456561972115]",884.1456561972115,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_plain/union/selected/grain2/sparse17,1,5,"[382.06119241197445,382.0315447155477,380.9918699186579,380.9112195122204,379.56260162594805]",380.9918699186579,"[382.0465582709691,382.0156097437112,381.68368563474803,380.90130080335496,379.547588062054]",381.68368563474803,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/complete/grain1/all,1,5,"[2856.723265305349,2851.438775510116,2854.2497959188504,2846.934693877466,2847.4326530617386]",2851.438775510116,"[2856.6277551919707,2851.343265412689,2857.0755101991012,2846.8942857253583,2847.343265209335]",2851.343265412689,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/complete/grain1/masked25,1,5,"[1262.5057839473673,1267.8353799605425,1264.5538352020476,1264.5844456309533,1268.1916711159477]",1264.5844456309533,"[1262.466809100802,1267.7930236494437,1264.5153942020847,1264.5374621141943,1269.4547072119387]",1264.5374621141943,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/complete/grain1/sparse17,1,5,"[756.3384517631796,757.2958805466155,755.4167107911398,757.1962300118598,756.0284867096377]",756.3384517631796,"[756.3122948298999,757.270359033653,755.3900243424966,757.9717250757441,756.0048713662035]",756.3122948298999,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/complete/grain2/all,1,5,"[3298.555922605221,3299.1580934400467,3299.3780084940704,3295.924020764923,3296.69844266241]",3298.555922605221,"[3298.4412458094494,3299.044832461872,3300.3586597939443,3295.804153045377,3296.588013222186]",3298.4412458094494,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/complete/grain2/masked25,1,5,"[1420.225922233153,1414.9511465601202,1415.3766699896182,1419.790029910894,1415.1120638089383]",1415.3766699896182,"[1420.1740777608463,1416.4689930251861,1415.327617163211,1419.7357926267716,1415.0671984531518]",1416.4689930251861,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/complete/grain2/sparse17,1,5,"[817.5490875494548,816.0914760914694,814.5917070915314,814.9680064681904,814.1893046894818]",814.9680064681904,"[818.4570339824637,816.0738045390982,814.5741510368232,814.9383229364612,814.163201664912]",814.9383229364612,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/selected/grain1/all,1,5,"[3182.0195365740133,3184.0118128122867,3177.9668332561428,3172.1717401181854,3171.0399818264773]",3177.9668332561428,"[3181.9191276638903,3183.8918673327194,3182.352566971255,3172.0663335455233,3170.950476933909]",3181.9191276638903,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/selected/grain1/masked25,1,5,"[1277.1934372730034,1277.3254169684058,1276.626722262253,1273.1165699780354,1275.3370195793555]",1276.626722262253,"[1278.4483320987165,1277.2810006779227,1276.5815808678035,1273.0745105169729,1276.370377104599]",1276.5815808678035,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/selected/grain1/sparse17,1,5,"[635.0300436999704,636.1030589947793,636.4399126000785,635.2969774218394,635.0704661327097]",635.2969774218394,"[635.0074653768473,638.6294610400216,637.1806263750914,635.6992899018436,635.0518026225454]",635.6992899018436,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/selected/grain2/all,1,5,"[3545.0217831811265,3541.427051671031,3534.1590678833327,3530.3941236075943,3531.088145897193]",3534.1590678833327,"[3544.911854252395,3553.980749591467,3534.0542044493995,3530.2872338148445,3530.9706179514706]",3534.0542044493995,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/selected/grain2/masked25,1,5,"[1423.8879103285692,1428.2860288231777,1422.3280624499155,1423.2592073660915,1426.0714571653732]",1423.8879103285692,"[1423.844675738744,1429.7379904165691,1422.2946357150008,1423.2087670011026,1426.0238191277433]",1423.844675738744,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/intersection/selected/grain2/sparse17,1,5,"[691.5202214972214,691.0445960646024,690.3235439535194,690.4521902501189,689.7627805792669]",690.4521902501189,"[692.5521605957281,691.0238306980069,690.2989221413437,690.4297438664414,689.7393453861068]",690.4297438664414,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/complete/grain1/all,1,5,"[2912.5598664988515,2910.181476845455,2916.5590321229206,2910.944513976084,2911.187734669473]",2911.187734669473,"[2912.46766785927,2910.095536071651,2919.667501108402,2910.843137301634,2911.088860990748]",2911.088860990748,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/complete/grain1/masked25,1,5,"[1302.9015610649167,1302.4492194668846,1295.6382001839806,1296.0613406796258,1299.8826446279293]",1299.8826446279293,"[1302.86299357579,1303.3151514975461,1295.5904499491567,1296.0128557853711,1301.2857667387048]",1301.2857667387048,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/complete/grain1/sparse17,1,5,"[774.2943956042229,773.6582417581386,773.2130769232294,775.0128571427881,774.429230769283]",774.2943956042229,"[774.2684615400472,773.6295604515293,773.1890109625766,775.8134065475283,774.4117582270908]",774.2684615400472,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/complete/grain2/all,1,5,"[3389.657779930786,3385.032961706273,3380.810470189283,3381.013087736088,3388.283082889284]",3385.032961706273,"[3389.563257308924,3384.9195345283515,3380.6732913518117,3380.9040232802317,3388.1793504642533]",3384.9195345283515,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/complete/grain2/masked25,1,5,"[1449.9134615382459,1445.5108428808992,1442.7700491002063,1446.5957446808654,1449.906710310918]",1446.5957446808654,"[1455.015548264437,1447.168985340752,1442.7223813624735,1446.5454173153862,1449.8559738433357]",1447.168985340752,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/complete/grain2/sparse17,1,5,"[815.5807556212691,814.5549594795594,812.8866567746333,814.7446638514932,814.3369478368571]",814.5549594795594,"[816.4157059654942,814.5275653782662,812.8585777700779,814.7163565880239,814.3112658207675]",814.5275653782662,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/selected/grain1/all,1,5,"[3248.173085846955,3246.237587006817,3252.6542923433185,3253.815313225434,3243.958700695296]",3248.173085846955,"[3248.0570764181325,3246.1248260145235,3256.2454756235343,3255.089559135356,3243.8607889894324]",3248.0570764181325,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/selected/grain1/masked25,1,5,"[1315.5607230278918,1313.9314630018507,1313.2852570136563,1317.0851063828914,1313.8192430803429]",1313.9314630018507,"[1315.5200527042377,1313.891357556996,1313.2395029594152,1317.0463189861155,1313.7655808272673]",1313.891357556996,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/selected/grain1/sparse17,1,5,"[649.9886523490654,649.6895807931282,650.3943543090307,650.9655819188065,650.1886898621857]",650.1886898621857,"[649.9664259698988,649.6665103470984,650.3701584980461,651.7231548188805,650.1787489281803]",650.1787489281803,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/selected/grain2/all,1,5,"[3653.6818181814583,3654.0125391841148,3648.0741901792003,3640.023510971743,3646.7998955068642]",3648.0741901792003,"[3653.5386624580283,3668.061650860524,3648.007314544715,3639.9158830254796,3649.313479610987]",3649.313479610987,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/selected/grain2/masked25,1,5,"[1451.3337428338762,1456.397215397309,1451.6156838658676,1450.9785012283385,1451.7362817362598]",1451.6156838658676,"[1451.2835790375632,1458.0051188118719,1451.5755528144146,1450.934275157903,1451.6822276602752]",1451.5755528144146,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/series_tuple/union/selected/grain2/sparse17,1,5,"[698.6774225774602,697.0936063935626,697.3185814183415,697.9569430569939,698.5188811189328]",697.9569430569939,"[699.6268731362599,697.0766233709154,697.2969030785434,697.9323676172531,698.4937062934496]",697.9323676172531,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/complete/grain1/all,1,5,"[2755.92871209081,2757.7231193379066,2767.742418275136,2769.7152422210906,2768.6171721148467]",2767.742418275136,"[2755.8361560244584,2757.621898363807,2767.6467112959685,2769.6266244854737,2771.5344624586746]",2767.6467112959685,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/complete/grain1/masked25,1,5,"[1185.9986639948527,1181.519873079335,1177.6960587839258,1178.9468937875251,1185.0976953905952]",1181.519873079335,"[1185.9692718576466,1181.4851368781858,1177.6624916118749,1178.9066466451588,1185.0574482084771]",1181.4851368781858,,,256.0,75.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/complete/grain1/sparse17,1,5,"[671.0933407634201,672.4788706233188,672.0883254386517,670.9946131695975,670.4330825672233]",671.0933407634201,"[671.0665923629946,672.4557444086721,672.064363336832,670.9717656088658,670.4083774391115]",671.0665923629946,,,256.0,16.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/complete/grain2/all,1,5,"[3250.616100512587,3250.1731037696322,3240.7124243830517,3242.578408562385,3241.285714286477]",3242.578408562385,"[3254.530479291613,3250.064681284847,3240.5914380082113,3242.4588181163645,3241.171707901254]",3242.4588181163645,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/complete/grain2/masked25,1,5,"[1345.4771563978375,1332.875260663133,1331.7461611379347,1336.9579146919457,1337.328151658423]",1336.9579146919457,"[1471.1418009968088,1332.8487204136195,1335.4070142668206,1336.925308083811,1337.2813270692668]",1336.925308083811,,,256.0,75.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/complete/grain2/sparse17,1,5,"[727.1183123524837,728.3228756881769,731.433516915773,726.747934696847,727.4797403617813]",727.4797403617813,"[727.0942171302942,729.0860542666447,731.4172895480414,726.726199822085,727.4521046371432]",727.4521046371432,,,256.0,16.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/selected/grain1/all,1,5,"[3122.807709347778,3108.6016836519543,3112.616747896602,3103.086840939001,3109.6570669032326]",3109.6570669032326,"[3122.7124501053504,3108.498006170251,3112.465662299952,3110.3770492228487,3109.557819956137]",3110.3770492228487,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/selected/grain1/masked25,1,5,"[1188.4072458904122,1194.7252599798007,1191.6120429383764,1187.8460248237,1191.2539416302557]",1191.2539416302557,"[1188.3648104428823,1195.7569607342236,1191.5724589028973,1187.8019120901065,1191.216202643174]",1191.216202643174,,,256.0,75.0,2400.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/selected/grain1/sparse17,1,5,"[589.2906416018149,589.5965672250769,589.9306906415653,593.1460563953183,593.4484675110197]",589.9306906415653,"[589.2713527002668,589.5775234802277,589.9104209160587,595.974989792168,593.433673898306]",589.9104209160587,,,256.0,16.0,512.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/selected/grain2/all,1,5,"[3502.21186440823,3507.528414756087,3494.352442671345,3485.6076769692654,3492.0054835493393]",3494.352442671345,"[3506.1066799349333,3507.4336988993496,3516.1839481051875,3485.5279162288803,3491.904785737447]",3506.1066799349333,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/selected/grain2/masked25,1,5,"[1356.9389442048002,1355.2832988918406,1354.0871688897728,1354.6781889913984,1356.8108209654356]",1355.2832988918406,"[1356.8947961623237,1355.23877512136,1355.5868870803904,1354.6451248803235,1356.7612249136205]",1355.5868870803904,,,256.0,75.0,2400.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/intersection/selected/grain2/sparse17,1,5,"[647.5433561524602,648.9187291557852,646.1771107599784,647.8882745304065,646.9959627874516]",647.5433561524602,"[647.5196594811309,649.844304032099,646.1623661547771,647.867649643084,646.9711251786812]",647.5196594811309,,,256.0,16.0,512.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/union/complete/grain1/all,1,5,"[2846.861482382241,2846.395301741146,2841.120291615128,2833.346294045239,2824.577561766094]",2841.120291615128,"[2846.762657075363,2846.306601842363,2841.011340610931,2836.5459699036496,2824.4981774149696]",2841.011340610931,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/union/complete/grain1/masked25,1,5,"[1214.2893573614267,1205.4797687862285,1206.1642298537495,1213.429105746424,1205.7097925873609]",1206.1642298537495,"[1214.251105036548,1205.4340360958597,1206.1247874259602,1213.3823528987314,1205.6730703840103]",1206.1247874259602,,,256.0,75.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/union/complete/grain1/sparse17,1,5,"[684.9968611519048,686.8998338258134,685.0063700149929,682.9984305761146,686.6653434266162]",685.0063700149929,"[684.974519944406,686.8748153363176,684.9820901107937,682.9724889386338,688.1108751855729]",684.9820901107937,,,256.0,16.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/union/complete/grain2/all,1,5,"[3363.934512428788,3359.4149139580836,3346.421128107097,3347.599426385251,3348.2318355644497]",3348.2318355644497,"[3363.8422562154965,3363.715105204298,3346.308795198029,3347.4909176752667,3348.137189307185]",3348.137189307185,,,256.0,256.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/union/complete/grain2/masked25,1,5,"[1368.3223846593546,1367.8101385990901,1366.5103474463353,1367.5730017089602,1363.3859882283962]",1367.5730017089602,"[1368.274349741118,1375.998291256695,1366.492500512945,1367.5226884597917,1363.3430795697645]",1367.5226884597917,,,256.0,75.0,8192.0,576.0,464.0,,,,,,,,,,
neoverse-v2,algebra/terminals256/tuple_series/union/complete/grain2/sparse17,1,5,"[736.1649316186013,736.8121045109115,735.957032047463,736.0572565830355,735.9253929373609]",736.0572565830355,"[736.9121249119361,736.7965911446287,735.9400897788685,736.0328638543331,735.8990610600823]",736.0328638543331,,,256.0,16.0,8192.0,576.0,464.0,,,,,,,,,,
